"id","text"
"en12ia","Die Cognitive-Load-Theory beruht auf dem extrinsischen und dem intrinsischen Load. Sie beschreibt, wie gut Lernmaterial im Arbeitsgedächtnis aufgenommen und verarbeitet werden kann bezogen auf verschiedene Störfaktoren, die diesen Prozess behindern.  Der intrinsische Load ist vom eigenen Vorwissen abhängig und auch von der Komplexität des Lernmaterials. Zum Beispiel  hat das Lernen von Vokabeln eine niedrige Intrinsische-Belastung, während das Lernen einer Fremdsprache eine hohe Intrinsische-Belastung darstellt. Bei hohem Vorwissen besteht eine niedrige Intrinsische-Belastung, bei niedrigem Vorwissen eine hohe Intrinsische-Belastung. Die Extrinsische-Belastung dagegen bezieht sich auf die Darstellung des Lernmaterials. Dabei hat zum Beispiel das Nutzen von gleichzeitig auditiver und visueller Darstellung des Lernmaterials einen negativen Effekt, da das Lernmaterial auf beide Arten nicht gleichzeitig verarbeitet werden kann. Besser ist eine simple Darstellung des zu Lernenden, die nur auf einer Art der Darstellung beruht. Des Weiteren ist es wichtig, dass das Vorwissen an den intrinsischen Load angepasst ist: Das heißt, dass zum Beispiel ein niedriges Vorwissen und ein hoher intrinsischer Load zu einem schlechten Lernergebnis führen. Ebenso führt auch ein hohes Vorwissen und ein niedriger intrinsischer Load zu einem schlechten Lernergebnis, da der Lernende so unterfordert wird. Die Gesamtheit der intrinsischen und extrinsischen Belastung wird Germane-Load genannt. Er ist also abhängig von der Komplexität des Lernmaterials, von dem Vorwissen des Lernenden und von der Darstellung des Lernmaterials. Wenn die intrinsische und die Extrinsische-Belastung niedrig sind, besteht auch ein niedriger Germane-Load, also eine niedrige Anzahl von Störfaktoren, die das Lernen beziehungsweise den Lernprozess beeinflussen."
"en12in","Die Cognitive-Load-Theory beschreibt Belastungen und Störungen die während dem Lernen auftreten können und somit das Lernen erschweren. Es kann dadurch zum sogenannten Overload kommen, welcher das Lernen unmöglich macht. Die Extrinsische-Belastung (Extrinsic-Load) beschreibt Störungen die von außen kommen. Beispielsweise Musik oder andere Störgeräusche, sowie ein nicht optimal eingerichteter Arbeitsplatz erschweren das Lernen und die Konzentration. Man wird leichter abgelenkt und das Lernen wird dadurch nicht gewährleistet. Die Extrinsische-Belastung sollte so gering wie möglich gehalten werden um einen maximalen Lernerfolg erzielen zu können. Intrinsische-Belastung (Intrinsic-Load) beschreibt Störungen und Belastungen die unmittelbar und visuell mit dem zu lernenden Text zusammenhängen. Ist beispielsweise die Schrift des Textes zu klein und in einer grellen Farbe oder ist dieser eingerahmt von bunten Bildern, die nichts mit dem Text zu tun haben, ist die Intrinsische-Belastung sehr hoch. Unsere Aufmerksamkeit wird dann darauf gelenkt, diese Bilder auszublenden beziehungsweise den Text richtig lesen zu können. Der Inhalt wird hierbei nebensächlich. Das Verständnis und das Lernen wird erheblich erschwert. Somit sollte auch die Intrinsische-Belastung so gering wie möglich gehalten werden.  Der Germane-Load beschreibt den Aufwand, den der Lernende hat, um die Aufgabe zu lösen. Ist die Aufgabe eine lange, kompliziert gestellte Textaufgabe, aus der erst einmal alle wichtigen Informationen herausgefiltert werden müssen, ist der Germane-Load sehr hoch. Für einen guten Lernerfolg ist ein mittlerer Germane-Load am besten."
"en12it","Die Cognitiv Load Theory setzt sich zusammen aus mehreren verschiedenen Belastungen, die zu Speicherung von Informationen bedeutend sind. Schafft man es die Lernbezogene-Belastung groß  und die Extrinsische klein zu erhalten, so werden diese am bestmöglichsten gelernt und besser im Gedächtnis gespeichert.  Zunächst die Extrinsische-Belastung: Dies ist die Aufmerksamkeit, welche verloren geht durch ablenkende Aktivitäten, die nichts mit dem zu lernenden Aufgaben zu tun haben. Beispielsweise tritt dies auf, wenn man Unterrichtsstoff wiederholt und gleichzeitig Musik hört, während einer Vorlesung von seinem Handy abgelenkt wird oder sogar nur einen Café zu sich nimmt.  Diese kann man natürlich verringern, indem man sich auf das eigentlich Wertvolle konzentriert.  Zweitens die Intrinsische-Belastung. Sie hängt von den Informationen selbst und derer Verdeutlichung ab. Die Intrinsische-Belastung entsteht beispielsweise durch die mangelhafte Darstellung einer Grafik oder bei PowerPoints durch das Überladen der Folien mit Sätzen. Liest man diese gleichzeitig noch stur ab, so wird der audiovisuelle Kanal überfordert und es fällt einem schwerer sich die gegebenen Informationen zu merken.  Wird eine Grafik in Mathematik gezeigt und die Aufgabe gestellt, die Winkel eines Dreiecks herauszufinden, so sollte man die bekannten Daten in die Nähe der Grafik stellen und mit dieser verbinden, da sonst die Intrinsische-Belastung darauf verwendet wird, die Daten miteinander zu verknüpfen. Es sollte auf das Vorwissen einzelner geachtet werden, da sonst genauso der intrinsische Effekt zu hoch ausfallen kann."
"en12ka","Die Cognitive-Load-Theory befasst sich im Grunde mit der Informationsverarbeitung im Gehirn. Sie beschreibt zum einen, wie es einem Menschen möglich ist Informationen besser im Gehirn abzuspeichern, zum anderen aber auch, was eintreten kann (Stichwort: Belastungen), dass die Informationen 'schneller verloren gehen'. Man muss sich das menschliche Gedächtnis als eine Art Speicher vorstellen, wobei das Speichervolumen, ihrem 'Inhalt' nach unterteilt wird in Arbeitsspeicher und Langzeitspeicher. Dabei hat der Arbeitsspeicher eine wesentliche geringere Kapazität, also weniger Speichervolumen, als der Langzeitspeicher. Der Arbeitsspeicher 'vergisst' nicht nur sehr schnell die in ihm abgespeicherten Informationen, wodurch diese sehr schnell verloren gehen, er (der Arbeitsspeicher) hat auch eine begrenzte Speicherkapazität selbst. Stellen Sie sich einen Menschen vor, der ein Buch liest in dem es um Formen, Größen und andere Eigenschaften von Schraubenziehern geht. Dieser wird beim Lesen schon bereits von einer Seite feststellen, dass die meisten Informationen die zu beginn der Seite standen vergessen hat. Das ist nichts neues und wird ein jeder schon einmal bemerkt haben. Stellen Sie sich nun vor, dieselbe Person liest den Schraubenzieher-Text und ist als Beruf Handwerker, wodurch er ständig mit Schraubenzieher in Berührung kommt. Dieser wird sich deutlich mehr von dem Gelesenen merken können. Grund hierfür ist, weil der Handwerker schon viele Schraubenzieher gesehen hat, wodurch er die vergleichen konnte, einige von Ihnen vielleicht wiedererkannt hat, etc. Der Handwerker besitzt ein größeres Vorwissen als ein 'Laie' das ist der springende Punkt und förderlich für das Arbeitsgedächtnis selbst. Desweiteren, so die Theorie, gibt es auch für 'Laien' ohne Vorwissen eine Möglichkeit ihre Arbeitsgedächtniskapazität zu steigern, nämlich z.B. durch etwas das die visuelle Wahrnehmung unterstützt, Bild, Film, oder auditiv durch das Hören von Informationen."
"en12na","Die Cognitive-Load-Theory beschäftigt sich mit der Aufnahme und Verarbeitung von Information im Lernprozess. Beeinflusst wird die Effektivität des Lernens vorrangig durch drei Kriterien. Zum Einen durch das bereits vorhandene Vorwissen, an welches man das Neuzulernende anknüpfen kann, und wie gut man Verbindungen zum Vorwissen herstellen kann, wie gut man Lernendes als Schemata gestalten kann. Dies wird als Germane-Load bezeichnet. Ein weiterer Einflussfaktor ist die Extrinsische-Belastung. Darunter versteht man die Reize von äußeren Faktoren, die das Lernen negativ beeinflussen und einen somit vom eigentlichen Lernstoff ablenken. Bei hoher Extrinsische-Belastung fällt das Lernen somit schwerer. Der zuletzt nennende Faktor, welcher die Lernleistung beeinflusst, ist die Intrinsische-Belastung. Sie gibt die Komplexität und den Schwierigkeitsgrad der Lerneinheit an. All diese eingehenden Informationen werden im Arbeitsgedächtnis verarbeitet. Da dieses nur eine begrenzte Kapazität hat, ist ein großer Einfluss vor allem von Extrinsische-Belastung sehr lernhinderlich. Das Vorwissen, gespeichert im Langzeitgedächtnis, hat Auswirkung auf die Intensität der intrinsischen Belastung. Bei gleicher Komplexität, aber hohem Vorwissen, ist der intrinsische Einfluss geringer, als bei weniger Vorwissen. Im Idealfall ist der Germane-Load höher als der extrinsische und intrinsische und eingehende Information kann zu Wissen konstruiert werden."
"er08ra","Die Cognitive-Load-Theory ist ein Theorie aus der Bildungswissenschaft. Sie versucht, die Prozesse, die während des Be- oder Verarbeitens von Informationen im Gehirn ablaufen, zu beschreiben und erklären. Ihre Grundannahme ist, dass die Aufnahmekapazität im Arbeitsgedächtnis (dem Ort, an dem Lernprozesse ablaufen) begrenzt ist. Die Auslastung des Arbeitsgedächtnis bezeichnet man als Cognitive Load (CL). Dieser CL unterteilt sich in drei verschiedene Bestandteile: den Extrinsic Load, den Intrinsic-Load und den Germane-Load. Der Extrinsic-Load (EL) bezeichnet den Teil des Arbeitsgedächtnisses, der äußeren Abläufen (Umgebungsgeräusche, Hintergrundmusik etc.) zugewandt ist. Der Intrinsic-Load (IL) bezeichnet den Teil des Arbeitsgedächtnisses, der dem Verstehen der Aufgabenstellung und der gegebenen Informationen zugewandt ist. Der Germane-Load bezeichnet den Teil des Arbeitsgedächtnisses der tatsächlich dem Lösen der Aufgabe oder dem Lernen eines Sachverhaltes zugewandt ist. Nur der Germane-Load ist für das Lernen verantwortlich, IL und EL haben ausschließlich einen lernhinderlichen Effekt, da ein Teil des Arbeitsgedächtnisses nicht für Lernprozesse zugänglich sind. Um also möglichst effektiv zu lernen, muss man versuchen, den IL sowie den EL so gering wie möglich zu halten, z.B. indem man an einem ruhigen Ort lernt und die Informationen übersichtlich dargestellt sind. Je weniger ""Platz"" des Arbeitsgedächtnisses auf denn IL und EL entfallen, desto größer ist der Lernerfolg."
"er11la","Die Cognitive-Load-Theory ist eine Theorie, die sich mit der Belastung beim Lernen befasst. Laut dieser Theorie gibt es drei verschiedene Arten von Belastungen: die intrinsische, die extrinsische und die Lernbezogene-Belastung. Die Intrinsische-Belastung umfasst alle Elemente, die auf dem Lernmaterial vorhanden sind. Ist die Intrinsische-Belastung hoch, gibt es also viele neue Elemente, die auf ein Mal gelernt werden sollen und hat der Lernende ein geringes Vorwissen, so ist die Intrinsische-Belastung hoch und der Lerneffekt nicht optimal. Unter der lernbezogenen Belastung, dem Germane-Load, versteht man die Gestaltung der Lernelemente. Wie strukturiert sind die Elemente angeordnet? Sind sie übersichtlich? Der Germane-Load sollte hoch sein, um ein produktives Lernen zu ermöglichen. Zu der extrinsischen Belastung gehören alle Störfaktoren, die keinen direkten Zusammenhang mit dem Lernmaterial haben. Dies können andere Schüler sein, die reden, Musik oder andere Geräusche. Was eine Extrinsische-Belastung darstellt, ist individuell abhängig. Die Extrinsische-Belastung sollte für einen möglichst großen Lerneffekt so niedrig wie möglich sein, damit der Lernende nicht so leicht abgelenkt wird.Zu der Cognitive-Load-Theory gehören auch verschiedene Effekte, die beim Lernen beobachtet werden können, beispielsweise der Expertise-Umkehr-Effekt oder der Redundanz-Effekt."
"er12ud","Bei der Cognitive-Load-Theory handelt es sich um ein Modell, das sich mit der Belastungszusammensetzung der Reize beim Lernprozess beschäftigt. Grundlegend dafür ist das Drei-Speicher-Modell welches besagt, dass sich das Hirn während des Lernprozesses in die drei Bereiche Kurzzeitgedächtnis, Arbeitsspeicher und Langzeitspeicher unterteilen lässt. Dabei unterscheiden sich die drei Bestandteile sehr stark voneinander. Eine neue Information gelangt zunächst ins Kurzzeitgedächtnis, wo eine erste intuitive Selektion stattfinden. Durch dessen Flaschenhalsfunktion gelangen nur wenige Informationen in den Arbeitsspeicher. Im Arbeitsspeicher werden die Informationen mit verschiedenen Prozessen und unter Einbezug verschiedener Methoden verarbeitet. Von dort gelangen sie dann in den Langzeitspeicher. Während der Langzeitspeicher keine Begrenzung des Speichervolumens aufweist, ist der Arbeitsspeicher dahingehend stark limitiert. In der Cognitive-Load-Theory werden nun verschiedene Mechanismen beschrieben und wie diese sich auf den Lernerfolg auswirken. Dabei gibt es Vorgänge die das Lernen begünstigen und die Lernbezogene-Belastung verstärken und Vorgänge bei denen andere Belastungen zu hoch sind oder die Belastungskomponenten nicht sachdienlich zusammengestellt sind, wie etwa bei dem Lernen mit Hintergrundmusik. Außerdem hinderlich kann gleichermaßen die Bearbeitung von zu schweren Aufgaben bei zu geringem Vorwissen, was zu einer Überforderung führt, sowie von zu leichten Aufgaben bei einem großen Vorwissen, was zu Unterforderung sein. Bei der Unterforderung besteht sogar die Möglichkeit bereits gelerntes wieder zu vergessen."
"fi07na","Die Cognitive-Load-Theory ist ein Modell, um die Verbindung zwischen der kognitiven Aufnahme von Reizen beziehungsweise Informationen und deren Speicherung im Gedächtnis zu erklären. Die Theorie besagt, dass es verschiedene Faktoren gibt, welche die kognitive Aufnahme von Informationen beeinflussen. Diese können zum Einen Extrinsisch sein, also von Äußeren Faktoren beeinflusst werden können, aber auch intrinsisch, also durch persönliche Faktoren. Diese Gegebenheiten sind ausschlaggebend für die Aufnahme, da sie sowohl die Aufmerksamkeit, als auch das Speichern der Informationen beeinflussen. Diese Speicherung ist der relevante Part, der das Lernen bedingt. Vereinfacht gesagt: Ein Reiz oder eine Information wird aufgenommen, kognitiv verarbeitet und geht nach einer gewissen Zeit in das Langzeitgedächtnis über. Dies passiert allerdings nur durch kognitive Prozesse, welche die Information verarbeiten und dann neu laden können. Daraus folgt, dass Lernen kein reiner Prozess ist, in dem Wissen aufgenommen und verarbeitet wird, sondern von Faktoren bestimmt wird, die zum Einen die Information und zum anderen den Kontext berücksichtigen, in dem die Information aufgenommen wird. Darauf aufbauend greifen Kognitive Fähigkeiten, die diese Informationen ins Langzeitgedächtnis übertragen."
"fr03an","Kognitive Load Theory Die Kognitive Load Theory beschäftigt sich mit dem Thema der Informationsaufnahme und Verarbeitung. Bei der Kognitive Load Theory wird angenommen, dass der Mensch nur eine begrenzte Anzahl an Informationen aufnehmen und verarbeiten kann. Für das aufnehmen von Informationen und deren Verarbeitung ist das Gedächtnis. Das Gedächtnis ist unterteil in einem Ultra-Kurzzeit Gedächtnis, einem Arbeitsspeicher und einem Langzeitgedächtnis. Im Ultra-Kurz Zeit Gedächtnis werden die Eindrücke unserer Sinneswahrnehmungen, zum Beispiel visuelle oder auditive Eindrücke, aufgenommen und in Sekundenbruchteilen aussortiert. Die als relevant empfundenen Eindrücke kommen dann weiter ins Arbeitsgedächtnis. Das Arbeitsgedächtnis kann nur begrenzt Informationen aufnehmen und bearbeiten. Nach heutigen Forschungsstand kann es in der gleichen Zeit zwischen fünf und neun Informationen verarbeiten. Nachdem die Informationen verarbeitet wurden, gelangen sie in Langzeitgedächtnis. Die Leistung des Arbeitsgedächtnis ist aber noch von der Extrinsischen Belastung, der Intrinsischen Belastung und der Lernbezogenen Belastung abhängig. Die Extrinsische-Belastung sind Geschehnisse und Informationen die aus der Umwelt kommen und den Arbeitsspeicher auslasten. Die Intrinsische-Belastung bezieht sich auf die aktuelle Verfassung und Belastung in die sich gerade eine Person befindet, und deswegen den Arbeitsspeicher beansprucht. Wenn eine Person also in einer lauten Umgebung lernt und zusätzlich noch eine einer schlechten Verfassung ist, ist der Arbeitsspeicher bereits mit anderen Informationen so ausgelastet, dass nicht die volle Kapazität des Arbeitsspeichers für die Lernbezogene-Belastung verfügbar ist. Bei der Lernbezogenen Belastung werden neue isolierte Fakten, miteinander verknüpft, oder mit bisherigen Wissen verknüpft."
"goe11do","Bei der Cognitive-Load-Theory handelt es sich um eine Theorie, welche die kognitive Belastung bei Lernenden beschreibt. Man geht davon aus, dass der Lernprozess mit kognitiver Belastung verbunden ist. Die genannte Theorie versucht dabei zu  zeigen, wodurch das Lernen erleichtert oder auch erschwert werden kann. Eine zentrale Rolle kommt dabei dem Arbeitsgedächtnis zu. Es gibt drei Arten der kognitiven Belastung: Die intrinsicher (intrinsic cognitive load), die extrinsische (extraneous cognitive load) und die Lernbezogene-Belastung (Germane cognitive load). Die Intrinsische-Belastung hängt von dem verwendeten Lernmaterial ab. Je komplexer das Lernmaterial ist desto höher ist auch die Intrinsische-Belastung. Bei der extrinsischen Belastung steht die Gestaltung des Lernmaterials im Vordergrund. Lernmaterial, das überflüssige Informationen enthält oder ablenkende ""dekorative"" Details, erhöht die Extrinsische-Belastung. Die Aufmerksamkeit des Lerners wird durch eine zu hohe Extrinsische-Belastung unnötig abgelenkt und wirkt sich negativ auf den Lernerfolg aus. Unter der lernbezogenen Belastung versteht man den Teil der kognitiven Belastung der für den Lernprozess aufgebracht werden muss. Damit ist das Bemühen des Lernenden, das Lernmaterial zu verstehen gemeint. Es ist sehr wichtig, dass diese lernbezogenen Belastung bewusst gefördert wird, da es dem Lernenden nur so möglich wird neue Schemata im Arbeitsgedächtnis bilden kann."
"ha03ka","Der folgende Text befasst sich mit dem Thema der Cognitive-Load-Theory oder einfacher gesagt mit der Verarbeitung von Informationen im Gedächtnis. Dabei unterscheidet man zwischen drei verschiedenen Arten der kognitiven, also geistigen, Belastung. Die erste Belastung ist die sogenannte Extrinsische-Belastung. Sie beschreibt alle Belastungen, die der Mensch von außen erfährt, beispielsweise bei Lärm ist sie sehr hoch. Die zweite Belastung ist die Intrinsische-Belastung. Diese tritt im Inneren des Menschen auf und kann z.B. hoch sein in Folge von komplexen schematischen Darstellungen. Die dritte und letzte Belastung nennt man die Lernbezogene-Belastung. Diese lässt den Menschen neues Wissen integrieren und neue Schemata erstellen. Nun setzte ich diese drei Belastungen in Verbindung. Mein Ziel ist es, einen möglichst hohen Lernerfolg zu erzielen. Dies schaffe ich, wenn ich die drei in einer optimalen Konstellation zueinander aufbaue, doch wie sieht diese aus? Oberste Priorität hat die Lernbezogene-Belastung, nur wenn diese hoch ist, kann ich auch signifikante Lernerfolge erzielen, desweiteren bin ich darum bemüht, die Extrinsische-Belastung möglichst niedrig zu halten, um die Konzentration und den Fokus auf das Lernen zu behalten. Die Intrinsische-Belastung wird aus ähnlichem Grund maximal mittelmäßig sein, sodass ich zwar ge- aber nie überfordert bin. Die Cognitive-Load-Theory beschäftigt sich also mit der (optimalen) geistigen Belastung des lernenden Menschens."
"he04be","Bei der Cognitive-Load-Theory handelt es sich um ein Lernmodell, das dabei helfen soll das Lernen zu fördern. Dieses Lernmodell geht davon aus, dass das Arbeitsgedächtnis in seiner Verarbeitungskapazität beschränkt ist. Es können also nur in der Anzahl beschränkte Inhalte im Arbeitsgedächtnis aufrecht erhalten und weiterverarbeitet werden, beispielsweise in das Langzeitgedächtnis übertragen und gespeichert werden. Des weiteren beschäftigt sich das Modell der Cognitive-Load-Theory mit drei Belastungsarten, die das Gedächtnis und die damit verbundenen kognitiven Prozesse beeinträchtigen. Die erste Belastungsart ist die Intrinsische-Belastung. Bei der intrinsischen Belastung geht es vor allem um den Inhalt des Textes, je schwieriger der Text zu verstehen ist, beispielsweise durch komplexe Sätze oder viele unbekannte Wörter, desto höher ist die Intrinsische-Belastung. Bei der zweiten Belastungsart der Cognitive-Load-Theory, der extrinsischen Belastung, spielt vor allem das Vorwissen eine Rolle. Je mehr Vorwissen man hat, desto weniger ist die Extrinsische-Belastung da neue Inhalte an alte Inhalte geknüpft werden, es entstehen also neue Items mit mehr Information und somit kann das Arbeitsgedächtnis mehr Informationen aufrecht erhalten, da die Anzahl der Items zwar gleich bleibt, die Anzahl der Informationen aber steigt. Die letzte Belastungsart ist die Germane Belastung. Bei der Germane Belastung handelt es sich um Dinge, die für den Inhalt unerheblich sind, die Aufmerksamkeit aber dennoch auf sich lenken. Ein Beispiel für Germane Belastung wären farblich markierte Textpassagen oder Bilder, die nicht zwangsläufig die Inhalte des Textes erklären. Sie ziehen dennoch die Aufmerksamkeit auf sich und das Arbeitsgedächtnis muss mehr Informationen, nebenbei auch irrelevante Informationen verarbeiten. Dies ist nicht lernförderlich, das das Arbeitsgedächtnis ohnehin schon nicht unendlich viele Informationen verarbeiten kann."
"he10im","Die Cognitive-Load-Theory dient zum Verständnis, wie wir neues Wissen aufnehmen und was uns dabei hindern kann die neuen Informationen einwandfrei zu verarbeiten. Bei dieser Theorie werden die drei folgenden Begriffe benutzt: die Lernbezogene-Belastung, die man auch Germane-Load nennt, die intrinsische und die Extrinsische-Belastung.  Die Extrinsische-Belastung sind dabei externe Störungen, die dem Lernenden dabei hindern, das Wissen aufzunehmen. Extern bedeutet dabei, dass es von außerhalb herbeigeführt wird, man ist also aktiv nicht daran beteiligt. Beispiele dazu sind beispielsweise die Lautstärke in der Lernumgebung, der Arbeitsplatz (ist er aufgeräumt, oder befinden sich darauf viele Dinge, die einen ablenken könnten) etc. Die Intrinsische-Belastung ist daher das Gegenteil, man beschäftigt sich damit, was einen persönlich ablenkt. Hier ist wichtig zu erwähnen, dass die Intrinsische-Belastung von dem jeweiligen Vorwissen abhängig ist. Wenn man zu einem Thema schon etwas weiß, muss man sich nicht so sehr mit dem neuen Thema auseinandersetzen, als ein Novize, dem das Thema völlig unbekannt vorkommt. Das heißt die Intrinsische-Belastung beschäftigt sich damit wie man das Wissen verarbeitet. Die Lernbezogene-Belastung ist das, was man tatsächlich lernt, also die neuen Informationen die einem herangebracht werden sollen. Diese muss man je nach Schülergruppe natürlich anpassen, da ich einem Wissenschaftler ein Thema anders beibringen muss, als einem Grundschüler."
"he10ke","Das Gedächtnis kann in einem drei-Speicher-Modell erklärt werden. Dieses umfasst das Kurzzeitgedächtnis, das Langzeitgedächtnis und das Ultrakurzzeitgedächtnis. Die sensorischen Informationen werden durch die Sinne Wahrgenommen, hierbei unterscheidet man die visuellen und die auditiven Reize. Diese wahrgenommen Reize werden zuerst im Ultrakurzzeitgedächtnis wenige Sekunden gehalten, bis sie ins Kurzzeitgedächtnis kommen, wo sie dann, wenn mit den Informationen nicht gearbeitet wird oder diese nicht noch einmal gebraucht beziehungsweise wiederholt werden gelöscht werden. Wird mit der Information allerdings gearbeitet und diese als wichtig empfunden, so wird diese in das Langzeitgedächtnis übermittelt. Bekommt man auditive Reize und visuelle Reize zur gleichem Zeit präsentiert, so spricht man von einer Extrinsischen Belastung, der Lernende ist nicht in der Lage alle Reize zur gleichen Zeit aufnehmen zu können und diese dann auch zu verarbeiten. Auch gibt es das Arbeitsgedächtnismodell von Baddley, welches davon ausgeht, dass auditive Reize durch die phonologische Schleife und visuelle Reize durch den räumlich-visuellen-Notizblock verarbeitet werden. Auch gibt es in dieser Theorie einen episodischen Puffer. Alle verarbeitete Informationen gelangen dann ins Langzeitgedächtnis, durch wiederholte Abrufung und Nutzung dieser. Auch geht man davon aus, dass es serielle Flaschenhälse gibt, welche die relevanten von den nicht relevanten Informationen trennt, dies geschieht in unterschiedlichen Theorien zu unterschiedlichen Zeitpunkten. So gibt es die Early- und die Late-Selecton."
"hr05cl","Die cognitve load theory beschreibt die Belastung des Gedächtnisses. Wenn man zum Beispiel einen Text gleichzeitig liest, während eine andere Person ihn laut vorliest, dann kommt es oft zu Verwirrungen, sodass man sich schlussendlich nicht genau auf eines von beidem konzentrieren kann und man den Inhalt des Textes nicht mehr versteht. Die Cognitive-Load-Theory besagt weiter, dass es zwei verschiedene Kanäle gibt, mit denen Informationen verarbeitet werden. Es gibt den auditiven und den verbalen Kanal. Wie in dem vorherigen Beispiel gezeigt wurde, kann man nicht beide Kanäle gleichzeitig benutzen, weil es dann zu Verwirrung kommt. Die Cognitive-Load-Theory steht im Mittelpunkt. Sie beschreibt die Belastung des Gedächtnisses. Auf das Gedächtnis können nun unterschiedliche Faktoren einwirken, die die Belastung unterschiedlich stark beeinflussen. Es gibt die intrinsische und die Extrinsische-Belastung. Die extrinsisch Belastung beschreibt die äußere Faktoren, die vom Lernen abhalten können, zum Beispiel Lärm oder Handys. Die Intrinsische-Belastung beschreibt das Vorwissen was ein Lernender schon hat. Erklärt man zum Beispiel einem Abiturienten wie die schriftliche Multiplikation funktioniert wird er sich schnell langweilen. Das führt dann zu einer höheren Belastung des Gedächtnisses, wählt man allerdings den Lerninhalt zu schwer so steigt die Intrinsische-Belastung sehr stark an und der Lernende wird sich auch nicht mehr konzentrieren können, da die Belastung des Gedächtnisses zu groß wird. So nun noch einmal die wichtigsten Punkte zusammenfassen, bevor wir uns anschauen, wie die drei neuen Begriffe zusammenspielen. Wir haben die Cognitive-Load-Theory, die die Belastung des Gedächtnisses beschreibt. Die Belastung des Gedächtnisses hängt von unterschiedlichen Faktoren ab zum einen der extrinsischen Belastung, das sind die äußeren Faktoren und von der intrinsischen Belastung, also ob man mit viel Vorwissen ein zu leichtes Thema lernen oder mit wenig Vorwissen ein zu schweres Thema lernen soll. Um die Belastung des Gedächtnisses so gering wie möglich zu halten und damit einen optimalen Lernerfolg zu garantieren, muss die Extrinsische-Belastung auf ein Minimum gesenkt werden. Die Intrinsische-Belastung hingegen muss ausgeglichen sein. Der Lernstoff muss dem Vorwissen angepasst sein und darf weder zu leicht noch zu schwer sein."
"im02it","Die Cognitive-Load-Theory ist eine Theorie, welche die Aufteilung der Kapazitäten des Arbeitsgedächtnisses während des Lernprozesses, zum Beispiel beim Lösen einer Matheaufgabe, beschreibt. Nach dieser Theorie kann man drei ""Belastungen"" unterscheiden: Die Intrinsische-Belastung( Intrinsic-Load), die Extrinsische-Belastung(Extrinsic-Load) und die Lernbezogene-Belastung(Germane-Load). Wie die Kapazitäten aufgeteilt werden, hängt davon ab, wie hoch die jeweilige Art der Belastung ist.  Im besten Falle ist die intrinsische und Extrinsische-Belastung gering bis mittel, wodurch mehr Kapazität für die Lernbezogene-Belastung zur Verfügung stehen, welche entscheidend für den Lernerfolg ist. Die Extrinsische-Belastung bezeichnet die Schwierigkeit eines Stoffes (siehe Beispiel Matheaufgabe), wohingegen die Intrinsische-Belastung für die Vernetzung des Stoffes steht (zum Beispiel der Integration von Informationen in ein Diagramm anstatt der Trennung von Wort und Bild). Werden diese Belastungen zu groß, kann dies dazu führen, dass die Kapazitäten des Arbeitsspeichers nur mit der Bewältigung dieser beiden Belastungen ausgelastet sind und die Lernbezogene-Belastung nicht bewältigt werden kann. Somit kommt es zu keinem Lernerfolg."
"im05ir","Die Cognitive-Load-Theory besagt, dass Lernen durch Belastungen gestört werden kann. Hierbei gibt es folgende Belastungen: die extrinsische und  Intrinsische-Belastung. Extrinsische  Belastungen sind diese, die von Außen kommen. Also zum Beispiel Störungen im Unterricht, wenn ein Schüler unaufmerksam ist, oder es im Klassenraum zu heiß oder zu kalt ist. Diese gilt es als Lehrender so weit wie möglich zu unterbinden. Dies geht natürlich nur  bei einigen Belastungen, wie Störungen, aber beim Wetter natürlich nicht.  Intrinsische-Belastungen sind jene Belastungen, die ""von Innen"" kommen, also wenn ein Schüler schlechte Laune hat und deshalb nicht aufpasst, oder wenn die Schüler mit dem Unterrichtsstoff überfordert sind und deshalb dem Lehrenden nicht folgen können. Schüler benötigen nämlich zum effektiven Lernen Vorwissen, mit welchem sie neu Erlerntes verknüpfen können. Fehlt dieses Vorwissen, haben die Schüler eine sehr hohe Intrinsische-Belastung und können mit dem neuen Unterrichtsstoff nichts anfangen.  Die Cognitive-Load-Theory besagt also, dass man durch Minimierung dieser Belastungen ein besseres Lernumfeld schaffen kann."
